Site ID,Site Name,Longitude,Latitude
PLG289,RUKUN SETIA,104.753,-2.94249
PLG290,MORO SENENG,104.809,-3.00398
PLG292,MOETIK PLG,104.715,-2.93389
PLG293,STADION JAKABARING,104.788,-3.02268
PLG294,JAKA PERMAI,104.775,-3.00726
PLG295,DEMANG PLG,104.729,-2.97232
PLG297,BANK RAYA PAKJO,104.729,-2.97675
PLG298,ULU SATU,104.764,-3.00395
PLG299,PUSRI 2,104.8,-2.97467
PLG300,SEMANGKA PLG,104.743,-2.99302
PLG301,PULO GADUNG,104.704,-2.93377
PLG302,TALANG PUTRI,104.82,-3.01267
PLG303,SUKARAMI III,104.723,-2.91989
PLG304,PRAWIRA NEGARA,104.723,-3.0085
PLG305,KELAPA RAYA,104.688,-2.94561
PLG306,SEKIP BENDUNG,104.759,-2.96163
PLG307,PRAWIRA NEGARA 2,104.72,-2.99731
PLG308,BENGKEL PAS,104.725,-2.98382
PLG309,ANGKATAN 45 PALEMBANG,104.734,-2.96962
PLG310,PAHLAWAN KEMUNING,104.742,-2.95819
PLG311,ANGKATAN 66 PALEMBANG,104.757,-2.952
PLG312,AKSES BANDARA,104.716,-2.89909
PLG313,CIVO PALEMBANG,104.809,-2.99166
PLG316,PLAJU BAKARAN 2,104.818,-3.00691
PLG317,PERUM TOP,104.777,-3.02404
PLG318,PANJAITAN PLAJU 2,104.797,-2.99207
PLG319,PENGADILAN PALEMBANG,104.763,-2.98439
PLG320,MAYOR ZEIN 2,104.813,-2.96742
PLG321,MONGONSIDI PALEMBANG,104.797,-2.95355
PLG322,SEI BUAH 2,104.793,-2.96155
PLG323,RIMBA ASAM,104.784,-2.89684
PLG324,GORO KENTEN,104.78,-2.90783
PLG325,KENTEN LAUT 2,104.772,-2.89297
PLG327,ANGGREK PALEMBANG,104.764,-2.93924
PLG328,SUKAMAJU SAKO,104.764,-2.93203
PLG329,8 ILIR 2,104.757,-2.96741
PLG330,MUSI INDAH LESTARI,104.749,-2.93192
PLG331,MANDI API,104.726,-2.95672
PLG332,TPA KERAMASAN,104.718,-3.04197
PLG333,LEBONG SIARAN 2,104.741,-2.9305
PLG334,PELINDO PALEMBANG,104.776,-2.98085
PLG335,TUJUH ULU 2,104.768,-3.00095
PLG336,LATSITARDA PLG,104.692,-3.01554
PLG338,IRIGASI PALEMBANG,104.712,-2.96156
PLG339,TELKOM SUDIRMAN,104.75,-2.96788
PLG340,VETERAN PLG,104.758,-2.97525
PLG341,BURLIAN PLG,104.714,-2.92581
PLG342,HOTEL PENINSULA PLG,104.782,-2.95032
PLG343,MASKAREBET 2,104.701,-2.92461
PLG344,SIMPANG SUKA SENANG,104.728,-2.94295
PLG345,SOEKARNO HATTA 2,104.708,-2.93019
PLG347,JALAN LEMATANG PLG,104.762,-2.98147
PLG348,LAPANGAN HATTA PLG,104.76,-2.97858
PLG349,TALANG BURUK PLG,104.708,-2.94871
PLG350,KOLONEL ARDIAN PLG,104.729,-2.93266
PLG351,JALAN MERDEKA PLG,104.755,-2.99126
PLG352,TRIKORA PLG,104.738,-2.96796
PLG353,TPA SUKAWINATAN,104.75,-2.9254
PLG354,MDP SUDIRMAN PLG,104.74,-2.96296
PLG355,AMPHIBI PLG,104.755,-2.95321
PLG356,NASRUN PLG,104.697,-2.88939
PLG357,JALAN OGAN PLG,104.725,-2.98671
PLG358,MERIAM PLG,104.745,-2.95978
PLG359,GRANDCITY 3,104.682,-2.9305
PLG360,GRAND CITY 2,104.683,-2.94108
PLG361,HARUN SOHAR PLG,104.712,-2.91648
PLG364,JALAN ASIA PLG,104.815,-2.99642
PLG365,PERUM BANDARA PLG,104.726,-2.90664
PLG366,JALAN BPP PLG,104.716,-2.89548
PLG367,WIRATNO PLG,104.794,-2.96733
PLG368,MADYA PLG,104.821,-2.95951
PLG370,SEI PANGERAN PLG,104.868,-3.00119
PLG375,GERBANG UNSRI,104.732,-2.9873
PLG376,TELAGA SEWIDAK PLG,104.781,-2.99357
PLG377,BINA DARMA PLG,104.774,-2.99745
PLG378,HAJI BALQI PLG,104.778,-2.99531
PLG379,RYACUDU PLG,104.769,-2.998
PLG380,AMPERA 2 PLG,104.764,-2.99322
PLG383,PERINDUSTRIAN PLG,104.719,-2.92385
PLG384,KOPRAL SLAMET PLG,104.742,-2.94724
PLG389,KAMPAR PLG,104.787,-2.93174
PLG390,SWADAYA PAKJO PLG,104.734,-2.98007
PLG391,SRIWIJAYA NEGARA,104.728,-2.99142
PLG392,SIANTAN JAYA PLG,104.779,-3.00233
PLG394,MANGKUNEGARA 2,104.768,-2.93887
PLG396,PERIKANAN PLG,104.749,-2.95058
PLG397,LORONG SUNIA PLG,104.806,-2.9947
PLG400,FLAMBOYAN PLG,104.774,-3.00099
PLG401,DUA SAUDARA PLG,104.776,-2.99091
PLG402,TEMBOK BARU PLG,104.77,-2.99389
PLG403,FUAD PLG,104.788,-2.99091
PLG404,KEBUN BUNGA PLG,104.72,-2.91522
PLG406,SIRING PLG,104.712,-2.967
PLG407,TEGAL BINANGUN 2,104.8,-3.0312
PLG409,AMALLUDDIN PLG,104.77,-2.9299
PLG410,MAYOR MEMED PLG,104.772,-2.9792
PLG411,OPI WATERBOOM,104.79,-3.03851
PLG413,HULU BALANG PLG,104.723,-2.99013
PLG415,PIMPONG PLG,104.741,-2.97513
PLG417,BUNGUR JAKABARING,104.78,-3.0522
PLG418,FAQIH USMAN PLG,104.753,-3.00852
PLG419,SINGA DEKANE PLG,104.733,-3.04322
PLG420,PANCADAYA PLG,104.766,-3.00863
PLG421,JALAN DEMAK PLG,104.76,-3.01495
PLG422,SEI RAMBANG PLG,104.728,-2.96309
PLG423,SULAEMAN AMIN PLG,104.706,-2.94411
PLG424,HONDA BURLIAN,104.719,-2.93583
PLG425,PASAR KM5,104.733,-2.94867
PLG426,CENTER EYE PLG,104.736,-2.9564
PLG427,RM PONDOK KELAPA,104.736,-2.96394
PLG428,JALAN PENJARA PLG,104.723,-2.96284
PLG429,MELATI PLG,104.734,-2.9751
PLG430,SUMPAH PEMUDA PLG,104.74,-2.97272
PLG431,TERMINAL SAKO,104.79,-2.9316
PLG432,PATANILANG PLG,104.78,-2.92641
PLG433,PASAR SAKO,104.787,-2.92884
PLG434,SIMPANG SERUDUK PUTIH,104.762,-2.94548
PLG435,KENARI PALEMBANG,104.762,-2.96817
PLG436,KOMPLEK PTC,104.763,-2.95167
PLG437,HOTEL DUTA PLG,104.751,-2.98396
PLG438,KAMBANG IWAK PLG,104.744,-2.99012
PLG440,SINTERA SUDIRMAN,104.759,-2.98531
PLG441,LEMBANG HOTEL,104.761,-2.98417
PLG442,KEBUMEN DARAT PLG,104.763,-2.98691
PLG445,RONI BELUT,104.784,-2.96674
PLG447,LORONG MAJAPAHIT,104.761,-3.0179
PLG448,GEDUNG TNI PLG,104.696,-2.90394
PLG449,NASKAH 2 PLG,104.722,-2.93018
PLG452,LINGKAR BARAT 2 PLG,104.701,-2.94064
PLG453,SIRING 2 PLG,104.701,-2.95595
PLG455,KIJANG MAS PLG,104.721,-2.97629
PLG458,SALIM BATUBARA 2 PLG,104.754,-2.97016
PLG459,LETNAN JAIMAS PLG,104.753,-2.98
PLG460,FATUROHMAN PLG,104.757,-2.98651
PLG461,SRIWIJAYA SPORT CENTRE,104.759,-2.98998
PLG462,M ISA 2,104.77,-2.97333
PLG463,PARAS JAYA PLG,104.789,-2.99577
PLG464,GAYA BARU PLG,104.799,-2.99828
PLG465,TALANG KERAMAT 3 PLG,104.75,-2.89593
PLG466,TALANG KERAMAT 4 PLG,104.738,-2.89417
PLG467,SEI SEDAPAT PLG,104.752,-2.90842
PLG468,JALAN KAUR PLG,104.736,-2.92319
PLG469,KESUCIAN PLG,104.701,-2.92988
PLG472,JALAN BOSTER PLG,104.686,-2.90633
PLG473,SUKA MULYA PLG,104.678,-2.89622
PLG474,DANI EFENDI PLG,104.69,-2.88411
PLG477,MARINE POLICE PLG,104.835,-2.98029
PLG478,AZHARI PLG,104.761,-2.99845
PLG480,LORONG PANCASILA PLG,104.728,-3.01957
PLG481,KELUARGA PLG,104.747,-2.92159
PLG483,LUBUK KAWAH PLG,104.732,-2.91048
PLG484,ARIMBI PLG,104.73,-2.91925
PLG485,JALAN BSD PLG,104.785,-2.91542
PLG486,JALAN PESANTREN PLG,104.718,-2.88778
PLG487,NAZMUDIN PLG,104.767,-2.90229
PLG489,SENTOSA 2 PLG,104.795,-3.00143
PLG490,LORONG DEPOK PLG,104.804,-3.00624
PLG491,DEKRANASDA 2,104.789,-3.0302
PLG494,TUAN KENTAN PLG,104.765,-3.01962
PLG495,MATARAM KERTAPATI,104.759,-3.03425
PLG498,KAYU ARA 2,104.732,-3.07146
PLG502,16 ULU PLG,104.784,-3.00895
PLG504,PERUM BINANGUN,104.807,-3.03427
PLG507,RATU SIANUN PLG,104.786,-2.9752
PLG508,BENDUNGAN INDAH PLG,104.762,-2.95817
PLG514,KENCANA DAMAI PLG,104.765,-2.91019
PLG515,KENTEN INDAH PLG,104.77,-2.91254
PLG517,JALAN JEPANG PLG,104.803,-2.91375
PLG518,SEMATANG SAKO PLG,104.795,-2.91581
PLG519,CITRA GREEN PLG,104.788,-2.94254
PLG520,BORANG 2 PLG,104.853,-2.93597
PLG521,STASIUN KERETA PLG,104.751,-3.01985
PLG522,JALAN SUKASARI PLG,104.703,-2.96353
PLG524,JEMPANG PLG,104.814,-2.96021
PLG525,MASJID RAYA PLG,104.709,-2.97183
PLG526,MOETIK 2 PLG,104.731,-2.94495
PLG527,PUTRI RAMBUT PLG,104.729,-2.99596
PLG530,SYAHRIR KERAMASAN PLG,104.737,-3.03451
PLG531,KELAPA RAYA 2,104.687,-2.95257
PLG532,PASANTERN ARYAN,104.773,-2.98867
PLG533,PASAR 13 ULU,104.768,-2.99211
PLG534,LORONG KEMENYAN PLG,104.723,-2.95633
PLG535,BETAWI PLG,104.798,-2.93489
PLG536,GRIYA ROSA PLG,104.786,-2.9625
PLG537,NURAMIN PLG,104.779,-2.97608
PLG538,PENYARINGAN PLG,104.779,-2.97266
PLG539,HASAN BASTARI 2,104.769,-3.00633
PLG540,MASJID RAYA 2 PLG,104.709,-2.9792
PLG541,JALAN ALWI PLG,104.713,-2.93052
PLG542,BAHAGIA RAYA PLG,104.705,-2.91907
PLG543,FAJAR RAYA PLG,104.694,-2.91833
PLG544,TAMALIKA PLG,104.746,-2.92783
PLG545,TERUSAN DARAT PLG,104.765,-2.98293
PLG546,BETAWI 2 PLG,104.797,-2.94021
PLG547,LUBUK KAWAH 2 PLG,104.727,-2.91398
PLG548,TALANG JERIT PLG,104.779,-2.91342
PLG551,BETUTU LAMA,104.662,-2.90521
PLG552,DERMAGA PINISI PLG,104.75,-3.01481
PLG553,INTAN SEKUNYIT PLG,104.82,-2.97425
PLG554,SINGA DEKANE 2 PLG,104.773,-3.05517
PLG555,JAKABARING 2 PLG,104.794,-3.04271
PLG556,TAQWA 2 PALEMBANG,104.841,-2.95145
PLG557,LORONG RELAWAN PLG,104.805,-2.94686
PLG558,PELABUHAN DALAM PLG,104.795,-2.91111
PLG559,KARYA BERSAMA PLG,104.806,-2.94117
PLG560,JEMPANG 2 PLG,104.821,-2.95299
PLG561,JALAN ASHARI PLG,104.758,-3.01222
PLG562,LORONG RAMBANG PLG,104.799,-2.96309
PLG564,JALAN SEKOLAHAN PLG,104.713,-2.89054
PLG567,SOAK UJUNG PLG,104.734,-2.9054
PLG568,LINGKAR SUKAMAJU PLG,104.754,-2.91788
PLG569,PONDOK TELADAN PLG,104.715,-2.9399
PLG570,LINGKAR SUKAMAJU 2 PLG,104.763,-2.91865
PLG571,MANDI API 2 PLG,104.723,-2.95256
PLG572,SRIJAYA 2 PLG,104.716,-2.95863
PLG573,TALANG ANYAR PLG,104.72,-2.94264
PLG574,TALANG ANYAR 2 PLG,104.72,-2.94762
PLG576,PASAR KUBA PLG,104.747,-2.98751
PLG577,JALAN PDAM 2 PLG,104.738,-3.0092
PLG578,MUSEUM SRIWIJAYA PLG,104.734,-3.01774
PLG579,JALAN SEMPAYO PLG,104.738,-2.99274
PLG580,MUSI RAYS PLG,104.718,-2.97189
PLG581,ANWAR ARSYAD 2,104.727,-2.97021
PLG582,JALAN BUKITBARU PLG,104.715,-2.99475
PLG584,MACAN LINDUNGAN PLG,104.713,-2.99026
PLG585,DUA ROZAK PLG,104.772,-2.96744
PLG587,MESJID MUSLIMIN PLG,104.757,-2.94577
PLG588,SURYA SAKTI 2,104.723,-2.92374
PLG589,PERINDUSTRIAN 2 PLG,104.721,-2.92739
PLG590,MUSI RAYA UTARA,104.783,-2.93239
PLG591,SAPTAMARGA 2 PLG,104.784,-2.9428
PLG593,PEPAYA INDAH PLG,104.737,-2.92767
PLG594,TAMAN KENTEN 2,104.775,-2.95317
PLG595,ANGGADA 2 PLG,104.797,-2.95853
PLG596,JALAN BELABAK PLG,104.786,-2.97841
PLG597,SINGA DEKANE 3 PLG,104.776,-3.04473
PLG598,PERTEMUAN PLG,104.82,-2.9945
PLG599,OPI PALEMRAYA PLG,104.779,-3.03009
PLG600,HARUN SOHAR 4 PLG,104.733,-2.88714
PLG601,KM 13 PLG,104.683,-2.91365
PLG603,TANJUNG RAWO PLG,104.716,-3.0042
PLG604,JALAN TOMBAK PLG,104.75,-2.95825
PLG605,MDP BUILDING 2 INDOOR,104.74,-2.96278
PLG606,SAKO SAPTAMARGA PH2,104.767,-2.94445
PLG608,KEMUNING POLDA PH1,104.735,-2.9659
PLG609,JALAN DLD PH1,104.723,-2.98708
PLG610,JALAN DLD PH2,104.721,-2.98407
PLG611,JALAN DLD PH3,104.725,-2.97863
PLG612,JALAN DLD PH4,104.736,-2.98508
PLG613,SAKO SAPTAMARGA PH3,104.779,-2.93987
PLG614,SAKO SAPTAMARGA PH4,104.779,-2.93468
PLG615,SAKO SAPTAMARGA PH5,104.789,-2.92505
PLG616,KEMUNING POLDA PH2,104.75,-2.95357
PLG617,KEMUNING POLDA PH3,104.747,-2.94917
PLG618,KEMUNING POLDA PH4,104.756,-2.95937
PLG619,KEMUNING POLDA PH5,104.753,-2.94816
PLG620,KEMUNING POLDA PH6,104.739,-2.95446
PLG621,ILIR BARAT PH1,104.725,-2.9746
PLG622,ILIR BARAT PH2,104.738,-2.97846
PLG623,ILIR BARAT PH3,104.725,-2.96606
PLG624,ILIR BARAT PH4,104.727,-2.97377
PLG625,ILIR BARAT PH5,104.732,-2.97077
PLG626,SAKO SAPTAMARGA PH1,104.771,-2.94182
PLG628,POLIGON PH3,104.723,-3.01278
PLG629,POLIGON PH4,104.719,-3.00916
PLG630,POLIGON PH5,104.717,-3.00653
PLG631,POLIGON PH6,104.722,-3.00516
PLG632,AKSES BANDARA PH1,104.709,-2.89591
PLG633,AKSES BANDARA PH2,104.722,-2.90197
PLG634,PARKIRAN BANDARA PH,104.703,-2.89364
PLG635,AKSES BANDARA PH3,104.727,-2.90383
PLG636,SUKARAME PH1,104.711,-2.92319
PLG637,SUKARAME PH2,104.718,-2.93203
PLG638,SUKARAME PH3,104.721,-2.92158
PLG639,SUKARAME PH4,104.715,-2.92265
PLG640,SUKARAME PH5,104.726,-2.93
PLG641,HOTEL ASIANA PH,104.757,-2.98257
PLG642,MESJID AGUNG PALEMBANG PH,104.761,-2.98807
PLG643,RM GLOBE PH,104.755,-2.97869
PLG644,PSCC PH,104.745,-2.97939
PLG645,RUSUN PALEMBANG PH,104.754,-2.98646
PLG647,PSX PALEMBANG INDOOR,104.743,-2.9769
PLG649,MALAKARAS PLG,104.78,-2.91908
PLG651,IKHLAS PLG,104.738,-2.94966
